"2026-09-01","教務處","教務處115學年度「教育部博士生獎學金」申請公告（申請期限：115年9月7日至9月21日）","https://nfu.edu.tw/zh_tw/ann/adm/115%E5%AD%B8%E5%B9%B4%E5%BA%A6-%E6%95%99%E8%82%B2%E9%83%A8%E5%8D%9A%E5%A3%AB%E7%94%9F%E7%8D%8E%E5%AD%B8%E9%87%91-%E7%94%B3%E8%AB%8B%E5%85%AC%E5%91%8A%EF%BC%88%E7%94%B3%E8%AB%8B%E6%9C%9F%E9%99%90-115%E5%B9%B49%E6%9C%887%E6%97%A5%E8%87%B39%E6%9C%8821%E6%97%A5%EF%BC%89-94096824_69897e4c4eae356ccea1a535h"
"2026-09-01","教務處","教務處【教學業務組公告】115學年度第1學期教師線上簽核選課申請公告(11501 Announcement about request the course selection application of instructor's sign)","https://nfu.edu.tw/zh_tw/ann/adm/-%E6%95%99%E5%AD%B8%E6%A5%AD%E5%8B%99%E7%B5%84%E5%85%AC%E5%91%8A-115%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%AC%AC1%E5%AD%B8%E6%9C%9F%E6%95%99%E5%B8%AB%E7%B7%9A%E4%B8%8A%E7%B0%BD%E6%A0%B8%E9%81%B8%E8%AA%B2%E7%94%B3%E8%AB%8B%E5%85%AC%E5%91%8A-11501-Announcement-about-request-the-course-selection-application-of-instructor-s-sign-38457821_69897e4c4eae356ccea1a535h"
"2026-08-31","教務處","教務處115學年度第1學期「豐泰王劉美惠女士優秀入學學生獎助學金」申請公告（申請期限：115年9月7日至9月21日）","https://nfu.edu.tw/zh_tw/ann/adm/115%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%AC%AC1%E5%AD%B8%E6%9C%9F-%E8%B1%90%E6%B3%B0%E7%8E%8B%E5%8A%89%E7%BE%8E%E6%83%A0%E5%A5%B3%E5%A3%AB%E5%84%AA%E7%A7%80%E5%85%A5%E5%AD%B8%E5%AD%B8%E7%94%9F%E7%8D%8E%E5%8A%A9%E5%AD%B8%E9%87%91-%E7%94%B3%E8%AB%8B%E5%85%AC%E5%91%8A%EF%BC%88%E7%94%B3%E8%AB%8B%E6%9C%9F%E9%99%90-115%E5%B9%B49%E6%9C%887%E6%97%A5%E8%87%B39%E6%9C%8821%E6%97%A5%EF%BC%89-62478003_69897e4c4eae356ccea1a535h"
"2026-08-31","教務處","教務處115學年度第1學期「就學績優獎助學金」申請公告（申請期限：115年9月7日至9月21日）","https://nfu.edu.tw/zh_tw/ann/adm/115%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%AC%AC1%E5%AD%B8%E6%9C%9F-%E5%B0%B1%E5%AD%B8%E7%B8%BE%E5%84%AA%E7%8D%8E%E5%8A%A9%E5%AD%B8%E9%87%91-%E7%94%B3%E8%AB%8B%E5%85%AC%E5%91%8A%EF%BC%88%E7%94%B3%E8%AB%8B%E6%9C%9F%E9%99%90-115%E5%B9%B49%E6%9C%887%E6%97%A5%E8%87%B39%E6%9C%8821%E6%97%A5%EF%BC%89-1540036_69897e4c4eae356ccea1a535h"
"2026-08-31","學務處","學務處【課外組公告】校慶｜46週年校慶園遊會擺攤及表演招募，即日起開放報名","https://nfu.edu.tw/zh_tw/ann/adm/-27361365_69bb83684eae358392c8629eh"
"2026-08-27","人事室","人事室★ 115年8月28日共同暑休各單位單一窗口服務一覽表","https://nfu.edu.tw/zh_tw/ann/adm/-21793982_69b250a44eae35838e8f2cc1h"
"2026-08-27","總務處","總務處【營繕組公告】Notice of Power Outage 115年09月06日(日)第二校區及高鐵校區暫停供電通知。","https://nfu.edu.tw/zh_tw/ann/adm/-%E7%87%9F%E7%B9%95%E7%B5%84%E5%85%AC%E5%91%8A-Notice-of-Power-Outage-115%E5%B9%B409%E6%9C%8806%E6%97%A5-%E6%97%A5-%E7%AC%AC%E4%BA%8C%E6%A0%A1%E5%8D%80%E5%8F%8A%E9%AB%98%E9%90%B5%E6%A0%A1%E5%8D%80%E6%9A%AB%E5%81%9C%E4%BE%9B%E9%9B%BB%E9%80%9A%E7%9F%A5-93352776_69897de64eae356cc9a50d0eh"
"2026-08-26","學務處","學務處【學生宿舍】115學年度新舊生住宿名冊及寢室床位公告(進修部四技獨招於9月4日公告床位)","https://nfu.edu.tw/zh_tw/ann/adm/-14974918_69bb83684eae358392c8629eh"
"2026-08-25","學務處","學務處【學生宿舍】115學年度學生宿舍後補作業申請公告","https://nfu.edu.tw/zh_tw/ann/adm/-24835699_69bb83684eae358392c8629eh"
"2026-08-25","學務處","學務處【課外組公告】場館｜115/08/31(一)學生活動中心騎樓及藝文廣場場域管制公告","https://nfu.edu.tw/zh_tw/ann/adm/-36616620_69bb83684eae358392c8629eh"
"2026-08-25","學務處","學務處【宿舍重要公告】115學年度新生宿舍進住活動因應颱風調整通知","https://nfu.edu.tw/zh_tw/ann/adm/-79999487_69bb83684eae358392c8629eh"
"2026-08-24","總務處","總務處【事務組公告】Construction Notice 115年08月25日(二)至08月27日(四) 校園樹木修剪作業通知(原8/24，因雨順延施作)","https://nfu.edu.tw/zh_tw/ann/adm/-%E4%BA%8B%E5%8B%99%E7%B5%84%E5%85%AC%E5%91%8A-Construction-Notice-115%E5%B9%B408%E6%9C%8825%E6%97%A5-%E4%BA%8C-%E8%87%B308%E6%9C%8827%E6%97%A5-%E5%9B%9B-%E6%A0%A1%E5%9C%92%E6%A8%B9%E6%9C%A8%E4%BF%AE%E5%89%AA%E4%BD%9C%E6%A5%AD%E9%80%9A%E7%9F%A5-%E5%8E%9F8-24-%E5%9B%A0%E9%9B%A8%E9%A0%86%E5%BB%B6%E6%96%BD%E4%BD%9C-5675997_69897de64eae356cc9a50d0eh"
