Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comm
"333","雙手","30040","1696506876627","B R D2 R' L2 U' L F L U2 L2 D2 F2 R' U2 L B2 L' B2","0"
"333","雙手","24790","1696506909047","F D R' F2 R D L D2 F' D' F U2 B U2 B2 L2 B L2 F R2","0"
"333","雙手","21410","1696506936322","F' B2 D R2 F2 L U2 D' L F R2 F2 D2 R2 F2 D F2 D2 R2 D'","0"
"333","雙手","23640","1696506969236","U2 F2 L2 D2 R2 F' U2 F' D U R F2 U' R' U L D' R'","0"
"333","雙手","22140","1696506997254","R2 D2 F2 U B2 F2 R2 U B2 R D B' U' R D2 R' U' F' U2 B'","0"
"333","雙手","23210","1696507064410","B2 D B2 D L2 U' F2 U2 F2 L R' U B' L2 U2 B F L' B' R2","0"
"333","雙手","29400","1696507122903","R2 F' L2 B2 R2 F2 D2 F L2 R2 B' R' D' B U R D2 F2 D L'","0"
"333","雙手","27660","1696507156016","B' D2 B2 U2 F' U2 L2 F' U2 B' D R2 B L F' R2 F R' D' F'","0"
"333","雙手","26890","1696507191218","L' F2 U2 F2 U2 R' U2 L F2 U B' R2 B2 D' F2 U' R' U' R2","0"
"333","雙手","30400","1696507226899","U' R' L D2 B R' U' F D B D F2 U2 F2 L F2 R U2 D2","0"
"333","雙手","32910","1696507268192","F U2 F' D2 L2 F2 D2 B2 D' B U' L' D2 L U2 B D B2 R","0"
"333","雙手","22600","1696507297848","F R2 D2 F' U2 B' F' U2 R2 F D' U' R B U' L2 F' L2 D2 F'","0"
"333","雙手","28810","1696507333733","R2 U' R' F2 B U2 L' D F2 B' U2 F2 B2 L' U2 D2 B2 R2 L U2","0"
"333","雙手","20010","1696507361782","F2 D2 U' R2 D' U2 L2 B2 U F2 L' D' B F L2 R' F2 L F L","0"
"333","雙手","26980","1696507435419","L' D2 L' U2 R B' R' D L2 F' R' B2 U2 D2 R F2 R2 F2 D2 R'","0"
"333","雙手","26080","1696667952736","U' D R D2 F B2 L U' F2 L' B' L2 U2 D2 F U2 B D2 R2 F D2","0"
